# This file is automatically generated by the 'radon2config' program. It defines FMI parameters used
# in the Radon database.
#
# Do not edit this file, because all changes will be overridden.
#
# FIELDS:
# 1) FmiParameterId
# 2) FmiParameterName
# 3) FmiParameterUnits
# 4) FmiParameterDescription
# 5) AreaInterpolationMethod
# 6) TimeInterpolationMethod
# 7) LevelInterpolationMethod
# 8) DefaultPrecision
#
55;TWVRCL-K;K;Water vapour radiation temperature including clouds;1;1;1;;
56;REFLTY-N;0to1;Reflectivity (pseudo visible);1;1;1;;
59;RHAVE-PRCNT;%;Relative humidity, land fraction average;1;1;1;;
60;TDAVE-K;K;Dew point temperature, land fraction average;1;1;1;;
63;CIN-JKG;J kg-1;Convective inhibition (cin);1;1;1;;
65;N-STDDEV-PRCNT;%;Standard Deviation of total cloudiness;1;1;1;;
67;NH-K;K;Temperature of high cloud cover;1;1;1;;
68;NH-STDDEV-PRCNT;%;Standard Deviation of high cloud cover;1;1;1;;
69;NLM-K;%;Temperature of low and middle cloud cover;1;1;1;;
72;NLMDEV-PRCNT;%;Standard Deviation of low and middle cloud cover;1;1;1;;
73;FOG-PRCNT;%;Percentage of fog in a grid cell;1;1;1;;
74;FL-PRCNT;%;Percentage of land in a grid cell;1;1;1;;
75;FSEA-PRCNT;%;Percentage of land in a grid cell;1;1;1;;
76;FSNO-PRCNT;%;Percentage of snow in a grid cell;1;1;1;;
77;FSG-PRCNT;%;Percentage of sun glint in a grid cell;1;1;1;;
88;FLLAT-JM2;kg s-2;Latent heat flux;1;1;1;;
89;FLSEN-JM2;kg s-2;Sensible heat flux;1;1;1;;
113;VVERT-M;m; for metars;1;1;1;;
114;FL-LEN-M;m;Length of flash ellipse axle;1;1;1;;
115;FL-WID-M;m;Width of flash ellipse axle;1;1;1;;
116;FL-DIR-D;Deg;Direction of flash ellipse;1;1;1;;
117;FL-DUR-MS;ms;Flash duration in milliseconds;1;1;1;;
118;FFWARN-N;No Unit;Forest fire warning: 0-no, 1-grass, 2-forest1;2;2;2;;
122;TMAX-C;C;Maximum Temperature in Celsius;1;1;1;;
123;TMIN-C;C;Minimum Temperature in Celsius;1;1;1;;
124;TG-C;C;Ground Temperature in Celcius;1;1;1;;
125;TANM-C;C;Temperature Anomaly in Celsius;1;1;1;;
126;WWTAF-N;No Unit;TAF Weather Symbol;1;1;1;;
127;CB-PRCNT;%;CB Cloud cover in %;1;1;1;;
129;CL2-PRCNT;%;2. Cloud Cover in %;1;1;1;;
130;HAKECODE-N;JustAnumber;Emergency center task code;1;1;1;;
131;CL3-PRCNT;%;3. Cloud Cover in %;1;1;1;;
132;FRVEL-MS;m;Friction velocity;1;1;1;;
133;CL4-PRCNT;%;4. Cloud Cover in %;1;1;1;;
134;CL1-PRCNT;%;1. Cloud Cover in %;1;1;1;;
135;RDIFSW-WM2;W m-2;Diffuse shortwave radiation;1;1;1;;
136;CB-M;m;CB Cloud Height in Meters;1;1;1;;
137;ALBEDO-0TO1;0to1;ALBEDO 0 to 1;1;1;1;;
138;Q-KGKG;kg kg-1;Specific Humidity in kg/kg;1;1;1;;
139;P-PA;kg m-1 s-2;Pressure in Pascals;1;1;1;;
143;LC-0TO1;0to1;Land Cover, 1=land, 0=sea;1;1;1;;
144;VV-HPAS;hPa s-1;Vertical Velocity in hPa/s;1;1;1;;
146;SR-M;m;Surface Roughness in Meters;1;1;1;;
147;SM-KGM2;kg m-2;Soil Moisture Content in Kg per square meter;1;1;1;;
148;IC-0TO1;0to1;Ice Cover, 1=ice, 0=no ice;1;1;1;;
149;FC-0TO1;0to1;Forest Cover, 1=Forest, 0=No Forest;1;1;1;;
153;T-K;K;Temperature in Kelvins;1;1;1;;
154;T-C;C;Temperature in Celsius;1;1;1;;
158;Z-M2S2;m2 s-2;Geopotential;1;1;1;;
159;TPW-K;K;Pseudoadiabatic potential temperature in K;1;1;1;;
161;TD-C;C;Dew point Temperature in C;1;1;1;;
162;TD-K;K;Dew point Temperature in K;1;1;1;;
163;RH-PRCNT;%;Relative Humidity in percents;1;1;1;;
164;CLDSYM-N;No Unit;Cloud Symbol;2;2;2;;
166;FF-MS;m s-1;Wind speed in m/s;1;1;1;;
169;DD-D;Deg;Wind Direction in Degrees;1;1;1;;
171;U-MS;m s-1;U wind in m/s;2;2;2;;
174;V-MS;m s-1;V wind in m/s;2;2;2;;
175;VV-MMS;mm s-1;Vertical Velocity in mm/s;1;1;1;;
177;VV-PAS;Pa s-1;Vertical Velocity in pa/s;1;1;1;;
179;RR-KGM2;kg m-2;Total precipitation in kg/m2;1;1;1;;
181;RR-6-MM;mm;Precipitation over the last 6 hours in mm;1;1;1;;
182;RR-12-MM;mm;Precipitation over the last 12 hours in mm;1;1;1;;
184;RRL-KGM2;kg m-2;Large Scale precipitation in kg/m2;1;1;1;;
186;RRC-KGM2;kg m-2;Convective precipitation in kg/m2;1;1;1;;
187;N-PRCNT;%;Total Cloud Cover in %;1;1;1;;
188;KINDEX-N;No Unit;Stability index (-50 -> 50);1;1;1;;
189;HESSAA-N;No Unit;Simple weather symbol fo HS and others;2;2;2;;
191;RRL-M;m;Large scale precipitation in m;1;1;1;;
192;RRC-M;m;Convective precipitation in m;1;1;1;;
194;LNSP-N;No Unit;Log Surface Pressure;1;1;1;;
195;ZH-GPM;gmp;Geopotential Height;1;1;1;;
196;NL-PRCNT;%;Low Cloud Amount;1;1;1;;
197;NM-PRCNT;%;Medium Cloud Amount;1;1;1;;
198;NH-PRCNT;%;High Cloud Amount;1;1;1;;
199;ALBEDO-PRCNT;%;ALBEDO in %;1;1;1;;
200;RRRL-KGM2;kg m-2 h-1;Large Scale Precipitation rate in kg m-2;1;1;1;;
201;RRRC-KGM2;kg m-2 h-1;Convective Precipitation rate in kg m-2;1;1;1;;
203;ABSVO-HZ;s-1;Absolute Vorticity in HZ;1;1;1;;
204;FRNTSYM-N;No Unit;Front Symbol;1;1;1;;
209;H-M;m;Cloud Height in  Meters;1;1;1;;
210;NLT-N;No Unit;Low Cloud Type;1;1;1;;
211;NMT-N;No Unit;Medium Cloud Type;1;1;1;;
212;NHT-N;No Unit;High Cloud Type;1;1;1;;
214;TMAX-K;K;Maximum Temperature in Kelvins;1;1;1;;
215;TMIN-K;K;Maximum Temperature in Kelvins;1;1;1;;
216;TG-K;K;Ground Temperature in Kelvins;1;1;1;;
217;SD-M;m;Snow Depth in Meters;1;1;1;;
218;SKT-K;K;Skin temperature;1;1;1;;
219;LR-KM;K m-1;Lapse rate K/m;1;1;1;;
220;CLDTOP-M;m;Height of cloud top;1;1;1;;
221;SNL-KGM2;kg m-2;Large scale snow accumulation in kg/m2;1;1;1;;
222;SNC-KGM2;kg m-2;Convective snow accumulation in kg/m2;1;1;1;;
225;PROB-WG-4;%;Probability of reaching wind gust speed of 30 m/s in EPS;1;1;1;;
226;PROB-WG-5;%;Probability of reaching wind gust speed of 35 m/s in EPS;1;1;1;;
227;PROB-W-3;%;Probability of reaching wind speed of 17 m/s in EPS;1;1;1;;
228;PROB-W-4;%;Probability of reaching wind speed of 21 m/s in EPS;1;1;1;;
229;PROB-W-5;%;Probability of reaching wind speed of 25 m/s in EPS;1;1;1;;
230;PROB-W-6;%;Probability of reaching wind speed of 30 m/s in EPS;1;1;1;;
231;PROB-TW-1;%;Probability of reaching temperature 25 C in EPS;1;1;1;;
232;PROB-TW-2;%;Probability of reaching temperature 27 C in EPS;1;1;1;;
233;PROB-TW-3;%;Probability of reaching temperature 30 C in EPS;1;1;1;;
234;PROB-CAPE-1;%;Probability of reaching CAPE value 50 in EPS;1;1;1;;
235;PROB-CAPE-2;%;Probability of reaching CAPE value 500 in EPS;1;1;1;;
236;PROB-CAPE-3;%;Probability of reaching CAPE value 1000 in EPS;1;1;1;;
237;PROB-CAPE-4;%;Probability of reaching CAPE value 1500 in EPS;1;1;1;;
238;PROB-RR24-1;%;Probability of reaching precipitation 30 mm in 24 h in EPS;1;1;1;;
239;PROB-RR24-2;%;Probability of reaching precipitation 60 mm in 24 h in EPS;1;1;1;;
240;PROB-RR24-3;%;Probability of reaching precipitation 120 mm in 24 h in EPS;1;1;1;;
241;PROB-RR24-4;%;Probability of reaching precipitation 70 mm in 24 h in EPS;1;1;1;;
242;PROB-RR24-5;%;Probability of reaching precipitation 120 mm in 24 h in EPS;1;1;1;;
243;PROB-SN-1;%;Probability of reaching snowfall 1 mm in 6 h in EPS;1;1;1;;
244;PROB-SN-2;%;Probability of reaching snowfall 5 mm in 6 h in EPS;1;1;1;;
245;PROB-SN-3;%;Probability of reaching snowfall 10 mm in 6 h in EPS;1;1;1;;
246;PROB-SN-4;%;Probability of reaching snowfall 15 mm in 6 h in EPS;1;1;1;;
247;PROB-SN-5;%;Probability of reaching snowfall 30 mm in 6 h in EPS;1;1;1;;
248;PROB-SN-6;%;Probability of reaching snowfall 50 mm in 6 h in EPS;1;1;1;;
249;PROB-SN24-1;%;Probability of reaching snowfall 1 mm in 24 h in EPS;1;1;1;;
250;PROB-SN24-2;%;Probability of reaching snowfall 5 mm in 24 h in EPS;1;1;1;;
251;PROB-SN24-3;%;Probability of reaching snowfall 10 mm in 24 h in EPS;1;1;1;;
252;PROB-SN24-4;%;Probability of reaching snowfall 15 mm in 24 h in EPS;1;1;1;;
253;PROB-SN24-5;%;Probability of reaching snowfall 30 mm in 24 h in EPS;1;1;1;;
254;PROB-SN24-6;%;Probability of reaching snowfall 50 mm in 24 h in EPS;1;1;1;;
255;PROB-RR-5;%;Probability of reaching some precipitation threshold value;1;1;1;;
256;PROB-RR-6;%;Probability of reaching some precipitation threshold value;1;1;1;;
257;PROB-TC-1;%;Probability of reaching -15 C in EPS;1;1;1;;
258;PROB-TC-2;%;Probability of reaching -20 C in EPS;1;1;1;;
259;PROB-TC-3;%;Probability of reaching -25 C in EPS;1;1;1;;
260;PROB-TC-4;%;Probability of reaching -30 C in EPS;1;1;1;;
261;RR-AVE6-MM;mm;Average precipitation 6 hours in EPS;1;1;1;;
263;PROB-RR24-6;%;Probability of reaching precipitation 1 mm in 24 h in EPS;1;1;1;;
264;PROB-RR24-7;%;Probability of reaching precipitation 5 mm in 24 h in EPS;1;1;1;;
265;PROB-RR12-1;%;Probability of reaching precipitation 0.3 mm in 12 h in EPS;1;1;1;;
266;PROB-RR12-2;%;Probability of reaching precipitation 4.5 mm in 12 h in EPS;1;1;1;;
267;PROB-RR12-3;%;Probability of reaching precipitation 12 mm in 12 h in EPS;1;1;1;;
268;NC-PRCNT;%;Convective Cloud Amount;1;1;1;;
269;SAL-PSU;psu;Sea water salinity in psu;1;1;1;;
272;CTBT-K;K;Cloud top brightness temperature (IR);1;1;1;;
273;WVBT-K;K;Water vapour brightness temperature;1;1;1;;
274;WVBTCC-K;K;Water vapour brightness temperature including cloud correction;1;1;1;;
275;CWR-0TO1;0to1;Cloud water reflectivity;1;1;1;;
276;CLDBASE-M;m;Cloud base height;1;1;1;;
277;MAXICE-N;m;Maximum icing index, 1-4;2;2;2;;
278;IVELU-MS;m s-1;Sea ice velocity (U) in m/s;1;1;1;;
279;IVELV-MS;m s-1;Sea ice velocity (V) in m/s;1;1;1;;
280;IRAFTTHK-CM;cm;Rafted sea ice mean thickness;1;1;1;;
288;DPDEF-C;C;Dew Point Deficit;1;1;1;;
297;FRICTION-N;No Unit;Friction Coefficient;1;1;1;;
298;WATERLR-MM;mm;Water Content in mm;1;1;1;;
302;PROB-TC-0;%;Probability of frost;1;1;1;;
303;WVELU-MS;m s-1;Sea water velocity (U) in m/s;1;1;1;;
304;WVELV-MS;m s-1;Sea water velocity (V) in m/s;1;1;1;;
305;WVELW-MS;m s-1;Sea water velocity (W) in m/s;1;1;1;;
306;IRCNCT-PRCNT;%;Rafted sea ice concentration;1;1;1;;
307;IRIDGC-PRCNT;%;Ice concentration of ridging;1;1;1;;
308;IFF-MS;m s-1;Ice speed in m/s;1;1;1;;
309;IDD-D;m s-1;Ice Direction in Degrees;1;1;1;;
312;IMEANTHK-CM;cm;Ice mean thickness;1;1;1;;
313;TP-K;K;Potential temperature;1;1;1;;
314;RNETSWA-JM2;J m-2;Net short wave radiation flux: amount of solar radiation that reaches the surface of the Earth (both direct and diffuse) minus the amount reflected by the Earth's surface (which is governed by the albedo);1;1;1;;
315;RDIFSWA-JM2;J m-2;Diffuse shortwave radiation flux;1;1;1;;
316;RNETLWA-JM2;J m-2;Net long wave radiation flux;1;1;1;;
317;RADLWA-JM2;J m-2;Long wave radiation flux;1;1;1;;
318;RADGLOA-JM2;J m-2;Global (short-wave) radiation flux. Includes both direct and diffuse components;1;1;1;;
319;RTOPSWA-JM2;J m-2;Net short wave radiation flux, top of atmosphere;1;1;1;;
320;RTOPLWA-JM2;J m-2;Net long wave radiation flux, top of atmosphere;1;1;1;;
321;RRH-KGM2;kg m-2;Total hail precipitation in kg/m2;1;1;1;;
322;PRECFORM2-N;JustAnumber;Precipitation form, duplicate parameter for HIMAN purposes;2;2;2;;
323;SNRI-KGM2;kg m-2 h-1;Instant snowfall rate in mm/s or mm/h;1;1;1;;
324;RRI-KGM2;kg m-2 h-1;Instant rain in kg/m2;1;1;1;;
325;RRS-KGM2;kg m-2;Solid precipitation (f.ex. snow+graupel);1;1;1;;
326;RRRS-KGM2;kg m-2;Solid precipitation rate (f.ex. snow+graupel);1;1;1;;
327;SI-N;kg s-2;Showalter index;1;1;1;;
328;GRI-KGM2;kg m-2 h-1;Instant graupel in kg/m2;1;1;1;;
329;TPE-K;K;Equivalent potential temperature in K;1;1;1;;
330;LI-N;kg s-2;Lifted index;1;1;1;;
331;CTI-N;kg s-2;Cross totals index;1;1;1;;
332;VTI-N;kg s-2;Vertical totals index;1;1;1;;
333;TTI-N;kg s-2;Total totals index;1;1;1;;
334;F0-T-K;K;0th fractal (ie. minimum) temperature in EPS;1;1;1;;
335;F10-T-K;K;10th fractal temperature in EPS;1;1;1;;
336;F25-T-K;K;25th fractal temperature in EPS;1;1;1;;
337;F50-T-K;K;50th fractal temperature in EPS;1;1;1;;
338;F75-T-K;K;75th fractal temperature in EPS;1;1;1;;
339;F90-T-K;K;90th fractal temperature in EPS;1;1;1;;
340;F100-T-K;K;100th fractal (ie. maximum) temperature in EPS;1;1;1;;
341;F100-RR-6-MM;kg m-2;100th fractal precipitation in EPS;1;1;1;;
342;F90-RR-6-MM;kg m-2;90th fractal precipitation in EPS;1;1;1;;
343;F75-RR-6-MM;kg m-2;75th fractal precipitation in EPS;1;1;1;;
344;F50-RR-6-MM;kg m-2;50th fractal precipitation in EPS;1;1;1;;
345;F25-RR-6-MM;kg m-2;25th fractal precipitation in EPS;1;1;1;;
346;F10-RR-6-MM;kg m-2;10th fractal precipitation in EPS;1;1;1;;
347;F0-RR-6-MM;kg m-2;0th fractal precipitation in EPS;1;1;1;;
348;F100-N-0TO1;0to1;100th fractal cloudiness in EPS;1;1;1;;
349;F90-N-0TO1;0to1;90th fractal cloudiness in EPS;1;1;1;;
350;F75-N-0TO1;0to1;75th fractal cloudiness in EPS;1;1;1;;
351;F50-N-0TO1;0to1;50th fractal cloudiness in EPS;1;1;1;;
352;F25-N-0TO1;0to1;25th fractal cloudiness in EPS;1;1;1;;
353;F10-N-0TO1;0to1;10th fractal cloudiness in EPS;1;1;1;;
354;F0-N-0TO1;0to1;0th fractal cloudiness in EPS;1;1;1;;
355;F100-FFG-MS;m s-1;100th fractal wind gust speed in EPS;1;1;1;;
356;F90-FFG-MS;m s-1;90th fractal wind gust speed in EPS;1;1;1;;
357;F75-FFG-MS;m s-1;75th fractal wind gust speed in EPS;1;1;1;;
358;F50-FFG-MS;m s-1;50th fractal wind gust speed in EPS;1;1;1;;
359;F25-FFG-MS;m s-1;25th fractal wind gust speed in EPS;1;1;1;;
360;F10-FFG-MS;m s-1;10th fractal wind gust speed in EPS;1;1;1;;
361;F0-FFG-MS;m s-1;0th fractal wind gust speed in EPS;1;1;1;;
362;F100-FF-MS;m s-1;100th fractal wind speed in EPS;1;1;1;;
363;F90-FF-MS;m s-1;90th fractal wind speed in EPS;1;1;1;;
364;F75-FF-MS;m s-1;75th fractal wind speed in EPS;1;1;1;;
365;F50-FF-MS;m s-1;50th fractal wind speed in EPS;1;1;1;;
366;F25-FF-MS;m s-1;25th fractal wind speed in EPS;1;1;1;;
367;F10-FF-MS;m s-1;10th fractal wind speed in EPS;1;1;1;;
368;F0-FF-MS;m s-1;0th fractal wind speed in EPS;1;1;1;;
369;RHO-KGM3;kg m-3;Density of dry air in Kg m-3;1;1;1;;
370;ABSH-KGM3;kg m-3;Absolute humidity, kg/m^3;1;1;1;;
371;RSI-KGM2;kg m-2 h-1;Instant solid precipitation (snow+graupel) in kg/m2;1;1;1;;
372;LCL-HPA;hPa;Height of LCL in hPa;1;1;1;;
373;LFC-HPA;hPa;Height of LFC in hPa;1;1;1;;
374;EL-HPA;hPa;Height of EL in hPa;1;1;1;;
375;LCL-M;m;Height of LCL in meters;1;1;1;;
376;LFC-M;m;Height of LFC in meters;1;1;1;;
377;EL-M;m;Height of EL in meters;1;1;1;;
379;CAPE1040-JKG;J kg-1;Convective available potential energy, value of parameter when -40C < T < -10C;1;1;1;;
386;CAPE3KM-JKG;J kg-1;Convective available potential energy, value of CAPE between 0 .. 3km;1;1;1;;
404;ILSAA1-N;JustAnumber;FMIWEATHERSYMBOL1;2;2;2;;
405;SSICING-N;Code;Sea spray icing for major oceans;1;1;1;;
406;ICINGWARN-N;Code;Icing warning index, values between 0 ... 4;2;2;2;;
407;MOL-M;m;Inverse of Monin-Obukhov length, i.e. 1/L in m-1;1;1;1;;
408;FX-MS;m s-1;Maximum Wind Speed in m/s;1;1;1;;
411;FFG-MS;m s-1;Instantaneous Wind Speed in m/s;1;1;1;;
412;P-HPA;hPa;Pressure in hPa;1;1;1;;
415;RRON-N;No Unit;Rain On or Off;1;1;1;;
416;SSON-N;No Unit;SunShine On or Off;1;1;1;;
418;RAD-WM2;W m-2;Radiation amount on Watts per Square Meter;1;1;1;;
419;N-N;Code;Total Cloud Cover in 1/8ths;1;1;1;;
420;NH-N;Code;Amount of The Lowest Clouds in 1/8ths;1;1;1;;
421;HL-M;m;Height of level in meters;1;1;1;;
422;NO2-UGM3;ug m-3;Contents of Nitrogen Dioxide;1;1;1;;
423;CO-MGM3;mg m-3;Contents of Carbon Monoxide;1;1;1;;
424;SO2-UGM3;ug m-3;Contents of Sulphur Dioxide;1;1;1;;
425;AQI-N;No Unit;FMI Air Quality Index;1;1;1;;
426;VV-M;m;Visibility in Meters;1;1;1;;
428;SUN-N;0or1;Sun on/off;1;1;1;;
429;RAIN-N;0or1;Rain on/off;2;2;2;;
430;WET-N;0or1;Wetness on/off;2;2;2;;
431;TSEA-K;K;Sea Temperature in Kelvins;1;1;1;;
432;TSEA-C;C;Sea Temperature in Celsius;1;1;1;;
433;RADR-WM2;W m-2;Reflected Radiation in Watts per Square Meter;1;1;1;;
437;RR-24-MM;mm;Precipitation over the last 24 hours in mm;1;1;1;;
438;N-0TO1;0to1;Cloudiness 0...1;1;1;1;;
439;HSADE1-N;No Unit;Precalculated weather symbol;2;2;2;;
441;RRR-KGM2;kg m-2 h-1;Total Precipitation rate in kg m-2;1;1;1;;
442;DF-MS;m s-1;Wind Vector in m/s;1;1;1;;
443;SMOGI-N;No Unit;Calculated smog appearance;1;1;1;;
445;FCUR-MS;m s-1;Current speed in m/s;1;1;1;;
446;DCUR-D;Deg;Current direction in degrees;1;1;1;;
447;HWS-M;m;Significant wave height in m;1;1;1;;
448;PWS-S;s;Peak wave period in s;1;1;1;;
449;DW-D;Deg;Mean wave direction at spectral peak in degrees;1;1;1;;
450;SPREAD-D;Deg;Directional spread at spectral peak in degrees;1;1;1;;
451;HMAX-M;m;Maximum wave height in m;1;1;1;;
452;PWMAX-S;s;Period of highest wave in s;1;1;1;;
453;PW-S;s;Wave period in s;1;1;1;;
454;HWS-B-M;m;Significant wave height, band B, in m;1;1;1;;
455;PWS-BAVE-S;s;Average wave period, band B, in s;1;1;1;;
456;DW-BAVE-D;Deg;Average wave direction, band B, in degrees;1;1;1;;
457;HWS-C-M;m;Significant wave height, band C, in m;1;1;1;;
458;PWS-CAVE-S;s;Average wave period, band C, in s;1;1;1;;
459;DW-CAVE-D;Deg;Average wave direction, band C, in degrees;1;1;1;;
460;UI-N;No Unit;Unidirectivity index;1;1;1;;
461;FL-MPLTY-N;JustAnumber;Multiplicity Of The Flash, strikes / time unit / area;1;1;1;;
462;LWS-M;s;Significant wave length in m;1;1;1;;
463;FL-STRTH-KA;kA;Streght Of The Flash In KiloAmperes;1;1;1;;
464;FL-ACCSY-KM;km;Accuracy Of The Flash In Kilometers;1;1;1;;
466;RADLEVT-N;JustAnumber;Parameter needed to contain radar level type;1;1;1;;
467;ELVANG-D;Deg;Elevation angle in degrees;1;1;1;;
468;CAPPIHGT-M;m;Height of CAPPI level;1;1;1;;
469;SW0WH-M;m;Significant Wave Height of Swell 0 in Meters;1;1;1;;
470;SW0WPER-S;s;Significant Wave Period of Swell 0 in seconds;1;1;1;;
471;SW0WDIR-D;Deg;Direction of Waves of Swell 0 in degrees;1;1;1;;
472;SW1WH-M;m;Significant Wave Height of Swell 1 in Meters;1;1;1;;
473;SW1WPER-S;s;Significant Wave Period of Swell 1 in seconds;1;1;1;;
474;SW1WDIR-D;Deg;Direction of Waves of Swell 1 in degrees;1;1;1;;
475;SW2WH-M;m;Significant Wave Height of Swell 2 in Meters;1;1;1;;
476;SW2WPER-S;s;Significant Wave Period of Swell 2 in seconds;1;1;1;;
477;SW2WDIR-D;Deg;Direction of Waves of Swell 2 in degrees;1;1;1;;
478;RADIUS-KM;km;Radar product radius in km;1;1;1;;
479;MAXHGT-KM;km;Maximum height of a layer;1;1;1;;
481;MINELEV-D;Deg;Layer between two elevation angles;1;1;1;;
482;ACCTIM-H;h;Accumulation time in hours;1;1;1;;
486;COLNUM-N;JustAnumber;Number of columns;1;1;1;;
488;HORRESOL-M;m;Horizontal resolution;1;1;1;;
490;REFLTY-DBZ;dBZ;Clutter corrected ceflectivity;1;1;1;;
491;TOPS-KM;km;Echo top;1;1;1;;
494;RADWIND-MS;m s-1;Wind in the direction of the radar beam;1;1;1;;
495;MINHGT-KM;km;Minimum height of a layer;1;1;1;;
496;MAXELEV-D;Deg;Layer between two elevation angles;1;1;1;;
497;AZANG-D;Deg;Cross section direction;1;1;1;;
498;RNETSW-WM2;W m-2;Net short wave radiation: amount of solar radiation that reaches the surface of the Earth (both direct and diffuse) minus the amount reflected by the Earth's surface (which is governed by the albedo);1;1;1;;
499;RNETLW-WM2;W m-2;Net long wave radiation;1;1;1;;
500;RADLW-WM2;W m-2;Long wave radiation;1;1;1;;
501;RADSW-WM2;W m-2;Short wave radiation;1;1;1;;
502;RADGLO-WM2;W m-2;Global (short-wave) radiation. Includes both direct and diffuse components;1;1;1;;
503;FOGSYM-N;No Unit;Fog symbol;2;2;2;;
504;RR-1-MM;mm;Precipitation over the last 1 hour in mm;1;1;1;;
505;RR-2-MM;mm;Precipitation over the last 2 hours in mm;1;1;1;;
506;RR-3-MM;mm;Precipitation over the last 3 hours in mm;1;1;1;;
507;TMAX-24-C;C;Max temperature in Celsius on the preceding 24 hours period of the date-value;1;1;1;;
508;TMIN-24-C;C;Min temperature in Celsius on the preceding 24 hours period of the date-value;1;1;1;;
509;SNR-KGM2;kg m-2 h-1;Snowfall rate in mm/s or mm/h;1;1;1;;
510;SNACC-KGM2;kg m-2;Snowfall accumulation  in mm;1;1;1;;
514;GRORIENT-D;Deg;Grid orientation;1;1;1;;
518;TSOIL-C;C;Soil temperature in Celcius;1;1;1;;
519;TSOILD-C;C;Deep soil temperature in Celcius;1;1;1;;
520;WETSSOIL-M;m;Surface soil wetness in m;1;1;1;;
521;MOISTS-M;m;Soil moisture content in m;1;1;1;;
522;MOISTSD-M;m;Deep soil moisture content in m;1;1;1;;
523;VV-MS;m s-1;Vertical Velocity in m/s;1;1;1;;
525;MODLEV-N;JustAnumber;Model level number;1;1;1;;
526;STGR-N;JustAnumber;State of ground, code number;1;1;1;;
533;TGMIN06-C;C;Minimum temperature at ground at 06 UTC in celcius;1;1;1;;
537;MRR-KGM2;kg m-2;Monthly precipitation in mm;1;1;1;;
538;DSUN-H;h;Daily sunshine hours;1;1;1;;
539;DRADG-KJM2;kJ m-2;Daily global radiation in kJ m-2;1;1;1;;
540;DRADD-KJM2;kJ m-2;Daily diffuse radiation in kJ m-2;1;1;1;;
541;DRADR-KJM2;kJ m-2;Daily reflected radiation in kJ m-2;1;1;1;;
542;DRADN-KJM2;kJ m-2;Daily net radiation in kJ m-2;1;1;1;;
