# This file is automatically generated by the 'radon2config' program. It defines FMI parameters used
# in the Radon database.
#
# Do not edit this file, because all changes will be overridden.
#
# FIELDS:
# 1) FmiParameterId
# 2) Version
# 3) FmiParameterName
# 4) FmiParameterDescription
# 5) AreaInterpolationMethod
# 6) TimeInterpolationMethod
# 7) LevelInterpolationMethod
#
158;1;Z-M2S2;m2 s-2;Geopotential;1;1;;
159;1;TPW-K;K;Pseudoadiabatic potential temperature in K;1;1;;
160;1;TD-C10;C 10-1;Dew point Temperature in 10ths of C;1;1;;
161;1;TD-C;C;Dew point Temperature in C;1;1;;
162;1;TD-K;K;Dew point Temperature in K;1;1;;
163;1;RH-PRCNT;%;Relative Humidity in percents;1;1;;
164;1;CLDSYM-N;No Unit;Cloud Symbol;1;1;;
166;1;FF-MS;m s-1;Wind speed in m/s;1;1;;
169;1;DD-D;Deg;Wind Direction in Degrees;1;1;;
171;1;U-MS;m s-1;U wind in m/s;1;1;;
174;1;V-MS;m s-1;V wind in m/s;1;1;;
175;1;VV-MMS;mm s-1;Vertical Velocity in mm/s;1;1;;
176;1;VV-CBS;cb s-1;Vertical Velocity in cb/s;1;1;;
177;1;VV-PAS;Pa/s;Vertical Velocity in pa/s;1;1;;
178;1;RR-MM10;mm;Total precipitation;1;1;;
179;1;RR-KGM2;kg m-2;Total precipitation in kg/m2;1;1;;
180;1;RRSYM2-N;No Unit;Rain Symbol 2;1;1;;
181;1;RR-6-MM;mm;Rain over the last 6 hours in mm;1;1;;
182;1;RR-12-MM;mm;Rain over the last 12 hours in mm;1;1;;
183;1;RRL-MM10;m 10-4;Large Scale precipitation in 10ths of mm;1;1;;
184;1;RRL-KGM2;kg m-2;Large Scale precipitation in kg/m2;1;1;;
185;1;RRC-MM10;m 10-4;Convective precipitation in 10ths of mm;1;1;;
186;1;RRC-KGM2;kg m-2;Convective precipitation in kg/m2;1;1;;
187;1;N-PRCNT;%;Total Cloud Cover in %;1;1;;
188;1;KINDEX-N;No Unit;Stability index (-50 -> 50);1;1;;
189;1;HESSAA-N;No Unit;Simple weather symbol fo HS and others;2;2;2;
191;1;RRL-M;m;Precipitation Large Scale in m;1;1;;
192;1;RRC-M;m;Precipitation Convective in m;1;1;;
193;1;RRS-M;m;Precipitation Snow in meters;1;1;;
194;1;LNSP-N;No Unit;Log Surface Pressure;1;1;;
195;1;ZH-GPM;gmp;Geopotential Height;1;1;;
196;1;NL-PRCNT;%;Low Cloud Amount;1;1;;
197;1;NM-PRCNT;%;Medium Cloud Amount;1;1;;
198;1;NH-PRCNT;%;High Cloud Amount;1;1;;
199;1;ALBEDO-PRCNT;%;ALBEDO in %;1;1;;
200;1;RRRL-KGM2;kg/m2/h;Large Scale Precipitation rate in kg m-2;1;1;;
201;1;RRRC-KGM2;kg/m2/h;Convective Precipitation rate in kg m-2;1;1;;
202;1;ABSVO-HZ-5;s-1 10-5;Absolute Vorticity in HZ/10000;1;1;;
203;1;ABSVO-HZ;s-1;Absolute Vorticity in HZ;1;1;;
204;1;FRNTSYM-N;No Unit;Front Symbol;1;1;;
206;1;WW-N;No Unit;Present Weather;1;1;;
207;1;W1-N;No Unit;Past Weather 1;1;1;;
208;1;W2-N;No Unit;Past Weather 2;1;1;;
209;1;H-M;m;Cloud Height in  Meters;1;1;;
210;1;CL-N;No Unit;Low Cloud Type;1;1;;
211;1;CM-N;No Unit;Medium Cloud Type;1;1;;
212;1;CH-N;No Unit;High Cloud Type;1;1;;
213;1;RRT-S;s;Period of Rain Amount in Seconds;1;1;;
214;1;TMAX-K;K;Maximum Temperature in Kelvins;1;1;;
215;1;TMIN-K;K;Maximum Temperature in Kelvins;1;1;;
216;1;TG-K;K;Ground Temperature in Kelvins;1;1;;
217;1;SD-M;m;Snow Depth in Meters;1;1;;
218;1;SKT-K;K;Skin temperature;1;1;;
219;1;LR-KM;K m-1;Lapse rate K/m;1;1;;
220;1;CLDTOP-M;m;Height of cloud top;1;1;;
221;1;SNL-KGM2;kg m-2;Large scale snow accumulation in kg/m2;1;1;;
222;1;SNC-KGM2;kg m-2;Convective snow accumulation in kg/m2;1;1;;
223;1;SNRL-KGM2;kg m-2 s-1;Large scale snowfall rate in mm/h;1;1;;
224;1;SNRC-KGM2;kg m-2 s-1;Convective snowfall rate in mm/h;1;1;;
225;1;PROB-WG-4;%;Probability of reaching wind gust speed of 30 m/s in EPS;1;1;;
226;1;PROB-WG-5;%;Probability of reaching wind gust speed of 35 m/s in EPS;1;1;;
227;1;PROB-W-3;%;Probability of reaching wind speed of 17 m/s in EPS;1;1;;
228;1;PROB-W-4;%;Probability of reaching wind speed of 21 m/s in EPS;1;1;;
229;1;PROB-W-5;%;Probability of reaching wind speed of 25 m/s in EPS;1;1;;
230;1;PROB-W-6;%;Probability of reaching wind speed of 30 m/s in EPS;1;1;;
231;1;PROB-TW-1;%;Probability of reaching temperature 25 C in EPS;1;1;;
232;1;PROB-TW-2;%;Probability of reaching temperature 27 C in EPS;1;1;;
233;1;PROB-TW-3;%;Probability of reaching temperature 30 C in EPS;1;1;;
234;1;PROB-CAPE-1;%;Probability of reaching CAPE value 50 in EPS;1;1;;
235;1;PROB-CAPE-2;%;Probability of reaching CAPE value 500 in EPS;1;1;;
236;1;PROB-CAPE-3;%;Probability of reaching CAPE value 1000 in EPS;1;1;;
237;1;PROB-CAPE-4;%;Probability of reaching CAPE value 1500 in EPS;1;1;;
238;1;PROB-RR24-1;%;Probability of reaching precipitation 30 mm in 24 h in EPS;1;1;;
239;1;PROB-RR24-2;%;Probability of reaching precipitation 60 mm in 24 h in EPS;1;1;;
240;1;PROB-RR24-3;%;Probability of reaching precipitation 120 mm in 24 h in EPS;1;1;;
241;1;PROB-RR24-4;%;Probability of reaching precipitation 70 mm in 24 h in EPS;1;1;;
242;1;PROB-RR24-5;%;Probability of reaching precipitation 120 mm in 24 h in EPS;1;1;;
243;1;PROB-SN-1;%;Probability of reaching snowfall 1 mm in 6 h in EPS;1;1;;
244;1;PROB-SN-2;%;Probability of reaching snowfall 5 mm in 6 h in EPS;1;1;;
245;1;PROB-SN-3;%;Probability of reaching snowfall 10 mm in 6 h in EPS;1;1;;
246;1;PROB-SN-4;%;Probability of reaching snowfall 15 mm in 6 h in EPS;1;1;;
247;1;PROB-SN-5;%;Probability of reaching snowfall 30 mm in 6 h in EPS;1;1;;
248;1;PROB-SN-6;%;Probability of reaching snowfall 50 mm in 6 h in EPS;1;1;;
249;1;PROB-SN24-1;%;Probability of reaching snowfall 1 mm in 24 h in EPS;1;1;;
250;1;PROB-SN24-2;%;Probability of reaching snowfall 5 mm in 24 h in EPS;1;1;;
251;1;PROB-SN24-3;%;Probability of reaching snowfall 10 mm in 24 h in EPS;1;1;;
252;1;PROB-SN24-4;%;Probability of reaching snowfall 15 mm in 24 h in EPS;1;1;;
253;1;PROB-SN24-5;%;Probability of reaching snowfall 30 mm in 24 h in EPS;1;1;;
254;1;PROB-SN24-6;%;Probability of reaching snowfall 50 mm in 24 h in EPS;1;1;;
255;1;PROB-RR-5;%;Probability of reaching some precipitation threshold value;1;1;;
256;1;PROB-RR-6;%;Probability of reaching some precipitation threshold value;1;1;;
257;1;PROB-TC-1;%;Probability of reaching -15 C in EPS;1;1;;
258;1;PROB-TC-2;%;Probability of reaching -20 C in EPS;1;1;;
259;1;PROB-TC-3;%;Probability of reaching -25 C in EPS;1;1;;
260;1;PROB-TC-4;%;Probability of reaching -30 C in EPS;1;1;;
261;1;RR-AVE6-MM;mm;Average precipitation 6 hours in EPS;1;1;;
262;1;SN-AVE6-MM;mm;Average snow fall 6 hours in EPS;1;1;;
263;1;PROB-RR24-6;%;Probability of reaching precipitation 1 mm in 24 h in EPS;1;1;;
264;1;PROB-RR24-7;%;Probability of reaching precipitation 5 mm in 24 h in EPS;1;1;;
265;1;PROB-RR12-1;%;Probability of reaching precipitation 0.3 mm in 12 h in EPS;1;1;;
266;1;PROB-RR12-2;%;Probability of reaching precipitation 4.5 mm in 12 h in EPS;1;1;;
267;1;PROB-RR12-3;%;Probability of reaching precipitation 12 mm in 12 h in EPS;1;1;;
268;1;NC-PRCNT;%;Convective Cloud Amount;1;1;;
269;1;SAL-PSU;psu;Sea water salinity in psu;1;1;;
271;1;SDEPOP-M;m;Snow depth in m on open land;1;1;;
272;1;CTBT-K;K;Cloud top brightness temperature (IR);1;1;;
273;1;WVBT-K;K;Water vapour brightness temperature;1;1;;
274;1;WVBTCC-K;K;Water vapour brightness temperature including cloud correction;1;1;;
275;1;CWR-0TO1;0to1;Cloud water reflectivity;1;1;;
276;1;CLDBASE-M;m;Cloud base height;1;1;;
277;1;MAXICE-N;m;Maximum icing index, 1-4;1;1;;
278;1;IVELU-MS;m s-1;Sea ice velocity (U) in m/s;1;1;;
279;1;IVELV-MS;m s-1;Sea ice velocity (V) in m/s;1;1;;
280;1;IRAFTTHK-CM;cm;Rafted sea ice mean thickness;1;1;;
281;1;T1DER-C;C;Road Temperature Derivative Sensor 1;1;1;;
282;1;T2DER-C;C;Road Temperature Derivative Sensor 2;1;1;;
283;1;FRPT1-C;C;Freezing Point Sensor 1;1;1;;
284;1;FRPT2-C;C;Freezing Point Sensor 2;1;1;;
285;1;ROADWARN1-N;No Unit;Road Warning 1;1;1;;
286;1;ROADWARN2-N;No Unit;Road Warning 2;1;1;;
287;1;ROADWARN3-N;No Unit;Road Warning 3;1;1;;
288;1;DPDEF-C;C;Dew Point Deficit;1;1;;
289;1;CONDTY1-V;V;Conductivity Sensor 1;1;1;;
290;1;CONDTY2-V;V;Conductivity Sensor 2;1;1;;
291;1;SENSFT-N;No Unit;Sensor Fault;1;1;;
292;1;SALT1-GM2;g/m2;Salt Content grams per m2 Sensor 1;1;1;;
293;1;SALT2-GM2;g/m2;Salt Content grams per m2 Sensor 2;1;1;;
294;1;SALT1-GL;g/l;Salt Concentration grams per litre Sensor 1;1;1;;
295;1;SALT2-GL;g/l;Salt Concentration grams per litre Sensor 2;1;1;;
296;1;ROADST3-N;No Unit;Road Status 3;1;1;;
297;1;FRICTION-N;No Unit;Friction Coefficient;1;1;;
298;1;WATERLR-MM;mm;Water Content in mm;1;1;;
299;1;SNOWLR-MM;mm;Snow Content in mm;1;1;;
300;1;ICELR-MM;mm;Ice Content in mm;1;1;;
301;1;RDIDX-CO-N;JustAnumber;Road Condition Index, County average;1;1;;
302;1;PROB-TC-0;%;Probability of frost;1;1;;
303;1;WVELU-MS;m s-1;Sea water velocity (U) in m/s;1;1;;
304;1;WVELV-MS;m s-1;Sea water velocity (V) in m/s;1;1;;
305;1;WVELW-MS;m s-1;Sea water velocity (W) in m/s;1;1;;
306;1;IRCNCT-PRCNT;%;Rafted sea ice concentration;1;1;;
307;1;IRIDGC-PRCNT;%;Ice concentration of ridging;1;1;;
308;1;IFF-MS;m s-1;Ice speed in m/s;1;1;;
309;1;IDD-D;m s-1;Ice Direction in Degrees;1;1;;
310;1;SFF-MS;m s-1;Sea water speed in m/s;1;1;;
311;1;SDD-D;m s-1;Sea water Direction in Degrees;1;1;;
312;1;IMEANTHK-CM;cm;Ice mean thickness;1;1;;
313;1;TP-K;K;Potential temperature;1;1;;
314;1;RNETSWA-JM2;J m-2;Net short wave radiation accumulation;1;1;;
315;1;RDIFSWA-JM2;J m-2;Diffuse shortwave radiation accumulation;1;1;;
316;1;RNETLWA-JM2;J m-2;Net long wave radiation accumulation;1;1;;
317;1;RADLWA-JM2;J m-2;Long wave radiation accumulation;1;1;;
318;1;RADGLOA-JM2;J m-2;Global radiation accumulation;1;1;;
319;1;RTOPSWA-JM2;J m-2;Net short wave radiation accumulation, top of atmosphere;1;1;;
320;1;RTOPLWA-JM2;J m-2;Net long wave radiation accumulation, top of atmosphere;1;1;;
321;1;RRH-KGM2;kg m-2;Total hail precipitation in kg/m2;1;1;;
322;1;PRECFORM2-N;JustAnumber;Precipitation form, duplicate parameter for HIMAN purposes;1;1;;
323;1;SNRI-KGM2;kg/m2/h;Instant snowfall rate in mm/s or mm/h;1;1;;
324;1;RRI-KGM2;kg/m2/h;Instant rain in kg/m2;1;1;;
325;1;RRS-KGM2;kg m-2;Solid precipitation (f.ex. snow+graupel);1;1;;
326;1;RRRS-KGM2;kg m-2;Solid precipitation rate (f.ex. snow+graupel);1;1;;
327;1;SI-N;kg s-2;Showalter index;1;1;;
328;1;GRI-KGM2;kg/m2/h;Instant graupel in kg/m2;1;1;;
329;1;TPE-K;K;Equivalent potential temperature in K;1;1;;
330;1;LI-N;kg s-2;Lifted index;1;1;;
331;1;CTI-N;kg s-2;Cross totals index;1;1;;
332;1;VTI-N;kg s-2;Vertical totals index;1;1;;
333;1;TTI-N;kg s-2;Total totals index;1;1;;
334;1;F0-T-K;K;0th fractal (ie. minimum) temperature in EPS;1;1;;
335;1;F10-T-K;K;10th fractal temperature in EPS;1;1;;
336;1;F25-T-K;K;25th fractal temperature in EPS;1;1;;
337;1;F50-T-K;K;50th fractal temperature in EPS;1;1;;
338;1;F75-T-K;K;75th fractal temperature in EPS;1;1;;
339;1;F90-T-K;K;90th fractal temperature in EPS;1;1;;
340;1;F100-T-K;K;100th fractal (ie. maximum) temperature in EPS;1;1;;
341;1;F100-RR-6-MM;kg m-2;100th fractal precipitation in EPS;1;1;;
342;1;F90-RR-6-MM;kg m-2;90th fractal precipitation in EPS;1;1;;
343;1;F75-RR-6-MM;kg m-2;75th fractal precipitation in EPS;1;1;;
344;1;F50-RR-6-MM;kg m-2;50th fractal precipitation in EPS;1;1;;
345;1;F25-RR-6-MM;kg m-2;25th fractal precipitation in EPS;1;1;;
346;1;F10-RR-6-MM;kg m-2;10th fractal precipitation in EPS;1;1;;
347;1;F0-RR-6-MM;kg m-2;0th fractal precipitation in EPS;1;1;;
348;1;F100-N-0TO1;0to1;100th fractal cloudiness in EPS;1;1;;
349;1;F90-N-0TO1;0to1;90th fractal cloudiness in EPS;1;1;;
350;1;F75-N-0TO1;0to1;75th fractal cloudiness in EPS;1;1;;
351;1;F50-N-0TO1;0to1;50th fractal cloudiness in EPS;1;1;;
352;1;F25-N-0TO1;0to1;25th fractal cloudiness in EPS;1;1;;
353;1;F10-N-0TO1;0to1;10th fractal cloudiness in EPS;1;1;;
354;1;F0-N-0TO1;0to1;0th fractal cloudiness in EPS;1;1;;
355;1;F100-FFG-MS;m s-1;100th fractal wind gust speed in EPS;1;1;;
356;1;F90-FFG-MS;m s-1;90th fractal wind gust speed in EPS;1;1;;
357;1;F75-FFG-MS;m s-1;75th fractal wind gust speed in EPS;1;1;;
358;1;F50-FFG-MS;m s-1;50th fractal wind gust speed in EPS;1;1;;
359;1;F25-FFG-MS;m s-1;25th fractal wind gust speed in EPS;1;1;;
360;1;F10-FFG-MS;m s-1;10th fractal wind gust speed in EPS;1;1;;
361;1;F0-FFG-MS;m s-1;0th fractal wind gust speed in EPS;1;1;;
362;1;F100-FF-MS;m s-1;100th fractal wind speed in EPS;1;1;;
363;1;F90-FF-MS;m s-1;90th fractal wind speed in EPS;1;1;;
364;1;F75-FF-MS;m s-1;75th fractal wind speed in EPS;1;1;;
365;1;F50-FF-MS;m s-1;50th fractal wind speed in EPS;1;1;;
366;1;F25-FF-MS;m s-1;25th fractal wind speed in EPS;1;1;;
367;1;F10-FF-MS;m s-1;10th fractal wind speed in EPS;1;1;;
368;1;F0-FF-MS;m s-1;0th fractal wind speed in EPS;1;1;;
369;1;RHO-KGM3;kg m-3;Density of dry air in Kg m-3;1;1;;
370;1;ABSH-KGM3;kg m-3;Absolute humidity, kg/m^3;1;1;;
371;1;RSI-KGM2;kg/m2/h;Instant solid precipitation (snow+graupel) in kg/m2;1;1;;
372;1;LCL-HPA;hPa;Height of LCL in hPa;1;1;;
373;1;LFC-HPA;hPa;Height of LFC in hPa;1;1;;
374;1;EL-HPA;hPa;Height of EL in hPa;1;1;;
375;1;LCL-M;m;Height of LCL in meters;1;1;;
376;1;LFC-M;m;Height of LFC in meters;1;1;;
377;1;EL-M;m;Height of EL in meters;1;1;;
379;1;CAPE1040-JKG;J kg-1;Convective available potential energy, value of parameter when -40C < T < -10C;1;1;;
386;1;CAPE3KM-JKG;J kg-1;Convective available potential energy, value of CAPE between 0 .. 3km;1;1;;
404;1;ILSAA1-N;JustAnumber;FMIWEATHERSYMBOL1;1;1;;
405;1;SSICING-N;Code;Sea spray icing for major oceans;1;1;;
406;1;ICINGWARN-N;Code;Icing warning index, values between 0 ... 4;1;1;;
407;1;MOL-M;m;Inverse of Monin-Obukhov length, i.e. 1/L in m-1;1;1;;
408;1;FX-MS;m s-1;Maximum Wind Speed in m/s;1;1;;
409;1;RRT-H;h;Period of Rain Amount in Hours;1;1;;
410;1;DS-D;Deg;Direction of the Ship in Degrees;1;1;;
411;1;FFG-MS;m s-1;Instantaneous Wind Speed in m/s;1;1;;
412;1;P-HPA;hPa;Pressure in hPa;1;1;;
414;1;TD2M-C;C;Dew Point Temperature at 2m in Celsius;1;1;;
415;1;RRON-N;No Unit;Rain On or Off;1;1;;
416;1;SSON-N;No Unit;SunShine On or Off;1;1;;
417;1;RRL-MM;mm;Precipitation Large Scale in mm;1;1;;
418;1;RAD-WM2;W m-2;Radiation amount on Watts per Square Meter;1;1;;
419;1;N-N;Code;Total Cloud Cover in 1/8ths;1;1;;
420;1;NH-N;Code;Amount of The Lowest Clouds in 1/8ths;1;1;;
421;1;HL-M;m;Height of level in meters;1;1;;
